arms.left.joint_margin_min_rad,arms.left.position_error_norm_mean_m,arms.left.position_error_norm_peak_m,arms.left.position_error_norm_rmse_m,arms.left.rotation_error_norm_mean_rad,arms.left.rotation_error_norm_peak_rad,arms.left.rotation_error_norm_rmse_rad,arms.left.velocity_saturation_overall_pct,arms.right.joint_margin_min_rad,arms.right.position_error_norm_mean_m,arms.right.position_error_norm_peak_m,arms.right.position_error_norm_rmse_m,arms.right.rotation_error_norm_mean_rad,arms.right.rotation_error_norm_peak_rad,arms.right.rotation_error_norm_rmse_rad,arms.right.velocity_saturation_overall_pct,config_id,disqualification.0,disqualification.1,disqualification.2,disqualification.3,disqualification.4,disqualification.x,disqualification.y,disqualification.z,gains.DAMPING,gains.KD_POS,gains.KD_ROT,gains.KP_POS,gains.KP_ROT,gains.K_NULL,headroom_mean_frac,headroom_p95_frac,settle_duration_s,settled,stage,valid,velocity_saturation_overall_pct,warning_reasons.0,warning_reasons.1,warning_reasons.2,warning_reasons.3,warning_reasons.x,warning_reasons.y,warning_reasons.z,worst_arm_joint_margin_min_rad,worst_arm_pos_rmse_m,worst_arm_rot_rmse_rad
-0.006651833077068847,0.08687873144769453,0.2517950446182418,0.117467796744591,0.054423491891117046,0.2905120392556244,0.07683825439004947,1.5337142857142856,-0.008766834684135638,0.1891877614452826,0.3361394343654523,0.20868604298502888,0.43035539642844817,1.5158451787273395,0.6521882771305714,6.984,s1_kp4.249_kd0.6,contact detected,torso contact detected,,,,,,,0.05,0.6,0.3,4.249,2.0,1.0,0.9137663943630088,2.4803276027028094,7.82799999999936,True,1,False,6.984,,,,,contact detected,torso contact detected,negative joint margin,-0.008766834684135638,0.20868604298502888,0.6521882771305714
-0.006457313372311813,0.0861507494108416,0.25170489860575035,0.11709624019796613,0.05253560445790745,0.2748551438899866,0.07362786265124678,1.5851428571428572,-0.0065907371199918074,0.10599948320464668,0.2694949675709095,0.13646685989134136,0.16301415042586584,1.2278861878049687,0.3344200936097175,2.5782857142857143,s1_kp4.249_kd0.75,contact detected,torso contact detected,,,,,,,0.05,0.75,0.3,4.249,2.0,1.0,0.5409039656574267,1.9018223439717075,7.7859999999993645,True,1,False,2.5782857142857143,,,,,contact detected,torso contact detected,negative joint margin,-0.0065907371199918074,0.13646685989134136,0.3344200936097175
-0.006153571035010685,0.08548208391558643,0.251613761232402,0.11676173984029421,0.05098283140945566,0.26035210609565385,0.07093337179409191,1.5965714285714285,-0.006352184750498591,0.09982379674699227,0.251499678402146,0.12983335482792832,0.12705081635686902,0.9965822522319913,0.2523346709549144,2.3417142857142856,s1_kp4.249_kd0.9,contact detected,torso contact detected,,,,,,,0.05,0.9,0.3,4.249,2.0,1.0,0.49265806753023106,1.6533668384537592,7.837999999999359,True,1,False,2.3417142857142856,,,,,contact detected,torso contact detected,negative joint margin,-0.006352184750498591,0.12983335482792832,0.2523346709549144
-0.0068888109374976025,0.08727877275276383,0.24617218020094309,0.11731826052508462,0.12558166624434325,0.6065439751499252,0.1792282757734381,3.4857142857142858,-0.017124227021929173,0.1917118251667661,0.4329562126899379,0.21827105737559466,0.6837791950745786,2.985083667684281,1.0707829079115274,17.494857142857143,s1_kp6.518_kd0,,,,,,not settled,contact detected,torso contact detected,0.05,0.0,0.3,6.518,2.0,1.0,1.6803430317661312,5.888115759348162,15.000000000001679,False,1,False,17.494857142857143,settling timeout,contact detected,torso contact detected,negative joint margin,,,,-0.017124227021929173,0.21827105737559466,1.0707829079115274
-0.006788003920720431,0.08646171072008194,0.24608557883793458,0.11681074040858418,0.12139458299058639,0.5870079358382125,0.17147590828052284,3.3542857142857145,-0.016442702227595696,0.19405269787801,0.48300230150526363,0.21938780997200477,0.6987120936475756,3.1409990635329286,1.0864452301806697,17.25257142857143,s1_kp6.518_kd0.15,,,,,,not settled,contact detected,torso contact detected,0.05,0.15,0.3,6.518,2.0,1.0,1.7268956444619352,5.930394040022738,15.000000000001679,False,1,False,17.25257142857143,settling timeout,contact detected,torso contact detected,negative joint margin,,,,-0.016442702227595696,0.21938780997200477,1.0864452301806697
-0.006731196332436795,0.085736180938919,0.24599976060164766,0.11635184814341369,0.11784715630773754,0.5675306102887663,0.16449571608422364,3.3108571428571434,-0.016723953005693293,0.18720564103662918,0.38466230829703857,0.20855734560817693,0.6336580611756323,2.2788875201023515,0.9647308487205908,15.242285714285714,s1_kp6.518_kd0.3,,,,,,not settled,contact detected,torso contact detected,0.05,0.3,0.3,6.518,2.0,1.0,1.4953761708959135,4.661778642701584,15.000000000001679,False,1,False,15.242285714285714,settling timeout,contact detected,torso contact detected,negative joint margin,,,,-0.016723953005693293,0.20855734560817693,0.9647308487205908
-0.006752070127212129,0.08503610779516282,0.24591326749802922,0.115922472987841,0.11439775626749212,0.5483718119934633,0.158129057724463,3.256,-0.020787361218383982,0.17695904750586336,0.4903043615396928,0.2102501511587733,0.8465569480208265,3.141456759790478,1.2446868515279872,18.155428571428573,s1_kp6.518_kd0.45,not settled,contact detected,torso contact detected,joint limit penetration -1.19 deg exceeds tolerance -1.15 deg,,,,,0.05,0.45,0.3,6.518,2.0,1.0,1.8480674730160056,5.536710120058396,15.000000000001679,False,1,False,18.155428571428573,settling timeout,contact detected,torso contact detected,negative joint margin,,,,-0.020787361218383982,0.2102501511587733,1.2446868515279872
-0.006777945844653299,0.08439827727230845,0.245826414323692,0.11553206594109393,0.11123239508183771,0.5296060908337551,0.15231839135461944,3.1885714285714286,-0.014386302622065195,0.1857105431522726,0.4092105366552527,0.21105600416418985,0.6740017640608109,2.5299234728561926,1.0526950417818572,15.971428571428573,s1_kp6.518_kd0.6,,,,,,not settled,contact detected,torso contact detected,0.05,0.6,0.3,6.518,2.0,1.0,1.5383484232441123,4.57950660908199,15.000000000001679,False,1,False,15.971428571428573,settling timeout,contact detected,torso contact detected,negative joint margin,,,,-0.014386302622065195,0.21105600416418985,1.0526950417818572
-0.0068056945308230254,0.0837433683955373,0.2457379994420485,0.11515436874853671,0.1075930942011283,0.5113082121943282,0.14676599821461248,3.1199999999999997,-0.014202558406230192,0.18707633453255224,0.371389900370349,0.2079722655601162,0.6493541375653289,2.4844494044147214,0.993878594727739,14.504,s1_kp6.518_kd0.75,,,,,,not settled,contact detected,torso contact detected,0.05,0.75,0.3,6.518,2.0,1.0,1.4632759650533826,4.430143388386342,15.000000000001679,False,1,False,14.504,settling timeout,contact detected,torso contact detected,negative joint margin,,,,-0.014202558406230192,0.2079722655601162,0.993878594727739
-0.006823047284341133,0.08313320685432923,0.2456490846235727,0.11480983161620986,0.10435428873698234,0.4935409513095476,0.14182742477918472,3.059428571428571,-0.011230057276267136,0.1742273716838036,0.37055645473131865,0.19940756393038894,0.6863380507463138,2.495845807633648,1.0343563293844504,13.180571428571428,s1_kp6.518_kd0.9,,,,,,not settled,contact detected,torso contact detected,0.05,0.9,0.3,6.518,2.0,1.0,1.4529817012245,4.612275781651897,15.000000000001679,False,1,False,13.180571428571428,settling timeout,contact detected,torso contact detected,negative joint margin,,,,-0.011230057276267136,0.19940756393038894,1.0343563293844504
-0.007003290168253518,0.0832946733852294,0.2372233232097608,0.11505808268124249,0.17273846448381963,0.7383425067559269,0.2478090270049039,4.9794285714285715,-0.007363603905174987,0.08200936694071577,0.23716111912854596,0.11365345381396387,0.17646645374876524,0.7653141834243349,0.24945321679915117,5.210285714285715,s1_kp10_kd0,,,,,,not settled,contact detected,torso contact detected,0.05,0.0,0.3,10.0,2.0,1.0,0.7393122154766366,3.7126804593702865,15.000000000001679,False,1,False,5.210285714285715,settling timeout,contact detected,torso contact detected,negative joint margin,,,,-0.007363603905174987,0.11505808268124249,0.24945321679915117
-0.006975719428077287,0.08290112625804923,0.23714152535460523,0.11459101173037983,0.1700107009430208,0.7247650268536275,0.24196625470282865,4.8502857142857145,-0.007335844088822707,0.08146215359678603,0.237075291022118,0.1132449383376293,0.17323971724231071,0.7490930952537923,0.2431116513131507,5.107428571428571,s1_kp10_kd0.15,,,,,,not settled,contact detected,torso contact detected,0.05,0.15,0.3,10.0,2.0,1.0,0.7262317434102197,3.6447166151891883,15.000000000001679,False,1,False,5.107428571428571,settling timeout,contact detected,torso contact detected,negative joint margin,,,,-0.007335844088822707,0.11459101173037983,0.2431116513131507
-0.00692280677999868,0.0825305678954205,0.23705900843841202,0.11416742754709676,0.1675793285688502,0.7120509483283334,0.23697147267959642,4.701714285714285,-0.007267364745436211,0.08098697082322473,0.23698934939033037,0.11288098655736672,0.1703183911665844,0.7347919163078711,0.23742837836238742,5.003428571428572,s1_kp10_kd0.3,,,,,,not settled,contact detected,torso contact detected,0.05,0.3,0.3,10.0,2.0,1.0,0.7161545992122779,3.5758797512085723,15.000000000001679,False,1,False,5.003428571428572,settling timeout,contact detected,torso contact detected,negative joint margin,,,,-0.007267364745436211,0.11416742754709676,0.23742837836238742
-0.006867672415126425,0.08216995706518244,0.23697657718907764,0.11378290780597765,0.16576269349741823,0.6996896431211441,0.23277657048505582,4.496,-0.007175060662499622,0.0805460799277891,0.2369032869512944,0.11253981174249192,0.16743401934203186,0.7208985777931188,0.23200459441269589,4.909714285714286,s1_kp10_kd0.45,,,,,,not settled,contact detected,torso contact detected,0.05,0.45,0.3,10.0,2.0,1.0,0.707819745979805,3.5073785879939625,15.000000000001679,False,1,False,4.909714285714286,settling timeout,contact detected,torso contact detected,negative joint margin,,,,-0.007175060662499622,0.11378290780597765,0.23277657048505582
-0.006821030802276695,0.08173525912339467,0.23689367614310922,0.11341707822500499,0.16391653984342658,0.6872052510149437,0.22891917133535897,4.403428571428571,-0.007093796320281065,0.08013809227180997,0.23681735874360768,0.11222580020735523,0.16592223223292724,0.7072119951053042,0.2273808123602879,4.808,s1_kp10_kd0.6,,,,,,not settled,contact detected,torso contact detected,0.05,0.6,0.3,10.0,2.0,1.0,0.6987103284085229,3.4233608288103836,15.000000000001679,False,1,False,4.808,settling timeout,contact detected,torso contact detected,negative joint margin,,,,-0.007093796320281065,0.11341707822500499,0.22891917133535897
-0.006783989697148662,0.0814314817230358,0.23681089249401566,0.11310799901128273,0.16294465347014306,0.6756623566302736,0.22602298593476575,4.317714285714286,-0.007027100555523802,0.07975867581284848,0.2367316035681005,0.11192098863085936,0.1635774901399718,0.693312312551767,0.22281604983010259,4.714285714285714,s1_kp10_kd0.75,,,,,,not settled,contact detected,torso contact detected,0.05,0.75,0.3,10.0,2.0,1.0,0.6929437484865947,3.353799688364706,15.000000000001679,False,1,False,4.714285714285714,settling timeout,contact detected,torso contact detected,negative joint margin,,,,-0.007027100555523802,0.11310799901128273,0.22602298593476575
-0.006754561303232709,0.08105594883617032,0.2367277685649234,0.11280536811968196,0.16133514916879788,0.664907580640123,0.2225752513046861,4.285714285714286,-0.006973779849244632,0.07940762929243181,0.23664591482868214,0.11163207306360742,0.16135277012795432,0.6793957569696212,0.21858110475466333,4.625142857142857,s1_kp10_kd0.9,,,,,,not settled,contact detected,torso contact detected,0.05,0.9,0.3,10.0,2.0,1.0,0.6860535183092928,3.2741637495089253,15.000000000001679,False,1,False,4.625142857142857,settling timeout,contact detected,torso contact detected,negative joint margin,,,,-0.006973779849244632,0.11280536811968196,0.2225752513046861
-0.0003496664961644136,0.09723130630031351,0.25201268131704724,0.12200370568188115,0.03629131593215735,0.09806813092482321,0.0471055372487032,0.2651428571428571,-0.0033993335182898043,0.0966892175693955,0.2507028194373356,0.12125374971924785,0.03754219389494195,0.10252808932343112,0.049455090279866186,0.2571428571428571,s2_kp0.5_kd0,contact detected,torso contact detected,,,,,,,0.05,0.9,0.0,1.805,0.5,1.0,0.2922409055755287,0.8108643127783355,12.270000000000767,True,2,False,0.2651428571428571,,,,,contact detected,torso contact detected,negative joint margin,-0.0033993335182898043,0.12200370568188115,0.049455090279866186
-0.0005244881605697138,0.09752618675918437,0.25305612107009795,0.12241982602327178,0.03466699032289668,0.09160674374298679,0.044374170760873966,0.26857142857142857,-0.003567102851059989,0.09698336505390291,0.251675528238816,0.12164831735733184,0.036401196447170894,0.09660329758632792,0.04713419255102168,0.26057142857142856,s2_kp0.5_kd0.15,contact detected,torso contact detected,,,,,,,0.05,0.9,0.15,1.805,0.5,1.0,0.29243557664563186,0.8163284231126849,13.202000000001078,True,2,False,0.26857142857142857,,,,,contact detected,torso contact detected,negative joint margin,-0.003567102851059989,0.12241982602327178,0.04713419255102168
-0.0006545194835321233,0.09780224581016334,0.25390869916242065,0.12278357652361453,0.03337265212036077,0.0860140885072112,0.042098891822790675,0.27085714285714285,-0.005174698553896295,0.09726930861966632,0.25247905233040235,0.12200049360808683,0.035569866681442734,0.09144862667175567,0.04523900377225489,0.264,s2_kp0.5_kd0.3,contact detected,torso contact detected,,,,,,,0.05,0.9,0.3,1.805,0.5,1.0,0.29304737192908376,0.8208988983607587,14.564000000001533,True,2,False,0.27085714285714285,,,,,contact detected,torso contact detected,negative joint margin,-0.005174698553896295,0.12278357652361453,0.04523900377225489
-0.0007100661505514694,0.09798939749158891,0.2546219514420306,0.12307040385783045,0.032242912871353696,0.08121537062954626,0.04018805745001528,0.27085714285714285,-0.006791351205646556,0.09749530467714161,0.25314957560746265,0.12229276847708996,0.034852316129718855,0.08699345098560841,0.04364492270006923,0.2662857142857143,s2_kp0.5_kd0.45,,,,,,not settled,contact detected,torso contact detected,0.05,0.9,0.45,1.805,0.5,1.0,0.293726867893166,0.8239651763918312,15.000000000001679,False,2,False,0.27085714285714285,settling timeout,contact detected,torso contact detected,negative joint margin,,,,-0.006791351205646556,0.12307040385783045,0.04364492270006923
-0.000690576148831834,0.09813117052243943,0.2552467647386371,0.12330658675568341,0.03139145105123551,0.07703474281403909,0.03860846918464045,0.2742857142857143,-0.006795485017306646,0.09770097271190009,0.25371438363150267,0.12254893338170453,0.03429546266775623,0.08308772154611639,0.04230033805883825,0.26857142857142857,s2_kp0.5_kd0.6,,,,,,not settled,contact detected,torso contact detected,0.05,0.9,0.6,1.805,0.5,1.0,0.29469694892611425,0.8269705141846624,15.000000000001679,False,2,False,0.2742857142857143,settling timeout,contact detected,torso contact detected,negative joint margin,,,,-0.006795485017306646,0.12330658675568341,0.04230033805883825
-0.0006255943767676797,0.09825802511452376,0.2557803378010667,0.12351137902100807,0.030901581133047962,0.07337737242857173,0.03732953251310898,0.2742857142857143,-0.006792090748642732,0.09789385902430008,0.25420984400458124,0.12277720166190816,0.033992879736573556,0.07964786296843569,0.041193798286722615,0.272,s2_kp0.5_kd0.75,,,,,,not settled,contact detected,torso contact detected,0.05,0.9,0.75,1.805,0.5,1.0,0.2961498794635469,0.8287781334483432,15.000000000001679,False,2,False,0.2742857142857143,settling timeout,contact detected,torso contact detected,negative joint margin,,,,-0.006792090748642732,0.12351137902100807,0.041193798286722615
-0.0005242240528460229,0.0983717474423779,0.25623840325776615,0.12368971214269259,0.030739634385595693,0.0701629574738871,0.036336564705944215,0.2742857142857143,-0.006785941129643369,0.09804967791502721,0.2546389462557431,0.12296981837476631,0.03393441798569151,0.07660456046968996,0.040309830010565345,0.2742857142857143,s2_kp0.5_kd0.9,,,,,,not settled,contact detected,torso contact detected,0.05,0.9,0.9,1.805,0.5,1.0,0.29775678234191333,0.8346216587200437,15.000000000001679,False,2,False,0.2742857142857143,settling timeout,contact detected,torso contact detected,negative joint margin,,,,-0.006785941129643369,0.12368971214269259,0.040309830010565345
-0.0004765989219754907,0.0978633662505407,0.2535402666694982,0.12288081270926189,0.02816456711346627,0.07712510478778907,0.0369225802271276,0.2651428571428571,-0.003598713713887758,0.09740233286762957,0.2527234273524622,0.1223018975207475,0.02896361987827589,0.0797770172982285,0.038327740759251085,0.256,s2_kp0.7671_kd0,,,,,,,,,0.05,0.9,0.0,1.805,0.7671,1.0,0.29294824283807547,0.8146840260936975,11.760000000000597,True,2,False,0.2651428571428571,negative joint margin,,,,,,,-0.003598713713887758,0.12288081270926189,0.038327740759251085
-0.0005999598066321887,0.09804397396377118,0.2543312687462767,0.12315537933724852,0.026515898008397463,0.07312604281117058,0.03487055009822122,0.2674285714285714,-0.0037378472136975205,0.09755392632471721,0.2534041411116219,0.1225346523781965,0.027465847744898155,0.07626944588259561,0.03662966715980679,0.25942857142857145,s2_kp0.7671_kd0.15,,,,,,,,,0.05,0.9,0.15,1.805,0.7671,1.0,0.2926318921254613,0.8184819539392938,11.926000000000652,True,2,False,0.2674285714285714,negative joint margin,,,,,,,-0.0037378472136975205,0.12315537933724852,0.03662966715980679
-0.0006880107202813512,0.09819774233523207,0.2550037619340986,0.12339484808035693,0.025226012483150956,0.06952709639438123,0.033140672775258666,0.26971428571428574,-0.003840980853131004,0.09768749186917233,0.25398770984231,0.12274053036867744,0.026388404272235013,0.07311430617384562,0.035218859038767134,0.26285714285714284,s2_kp0.7671_kd0.3,,,,,,,,,0.05,0.9,0.3,1.805,0.7671,1.0,0.29242691759531114,0.8219854605340106,12.044000000000691,True,2,False,0.26971428571428574,negative joint margin,,,,,,,-0.003840980853131004,0.12339484808035693,0.035218859038767134
-0.0007414986682361402,0.09832604632629813,0.2555794694211359,0.12360267216747815,0.024208187826022368,0.066277031225043,0.03166508112823827,0.27085714285714285,-0.003916678720953026,0.09780413821251459,0.2544916426353634,0.12292233169726163,0.025661509269727923,0.07026561901776417,0.034031374599820176,0.264,s2_kp0.7671_kd0.45,,,,,,,,,0.05,0.9,0.45,1.805,0.7671,1.0,0.2923102194364179,0.8240014609925688,12.10000000000071,True,2,False,0.27085714285714285,negative joint margin,,,,,,,-0.003916678720953026,0.12360267216747815,0.034031374599820176
-0.0007632064541067685,0.09843103446075332,0.2560776311806723,0.12378246335275692,0.023389283390635528,0.0633502834604191,0.030401669547545737,0.27085714285714285,-0.003969312480089027,0.09790507323272693,0.254929630886305,0.1230826896948383,0.025152073389293317,0.06768608761100828,0.03302273577110336,0.2674285714285714,s2_kp0.7671_kd0.6,,,,,,,,,0.05,0.9,0.6,1.805,0.7671,1.0,0.29225039737515496,0.82598056154431,12.074000000000702,True,2,False,0.27085714285714285,negative joint margin,,,,,,,-0.003969312480089027,0.12378246335275692,0.03302273577110336
-0.0007826043444700836,0.0985786318556207,0.256518300170972,0.12396667248892143,0.022759911434089345,0.06072930017959818,0.029306002608148796,0.27314285714285713,-0.004008215815851202,0.09805288329403043,0.2553139388736188,0.12325249043353605,0.024795554224970956,0.06536200433237117,0.03216190541793535,0.26857142857142857,s2_kp0.7671_kd0.75,,,,,,,,,0.05,0.9,0.75,1.805,0.7671,1.0,0.2926291985208637,0.8286675939735106,12.872000000000968,True,2,False,0.27314285714285713,negative joint margin,,,,,,,-0.004008215815851202,0.12396667248892143,0.03216190541793535
-0.0007922374856375036,0.09871567113370786,0.2569067280341476,0.12413319057106807,0.02222763958862032,0.0583583892100265,0.028342358376030573,0.27314285714285713,-0.004676252741662612,0.09818955233687746,0.25565690873555647,0.12340679077804619,0.024515131257302505,0.06325595203727685,0.0314157904076037,0.272,s2_kp0.7671_kd0.9,contact detected,torso contact detected,,,,,,,0.05,0.9,0.9,1.805,0.7671,1.0,0.2930545354653492,0.8297279218481695,13.706000000001247,True,2,False,0.27314285714285713,,,,,contact detected,torso contact detected,negative joint margin,-0.004676252741662612,0.12413319057106807,0.0314157904076037
-0.0007275850811869766,0.098520410666951,0.2554652951648746,0.12383644456176461,0.02196524872523162,0.05759174461434913,0.0283359565209716,0.2662857142857143,-0.006430400915670376,0.09814193767971598,0.2550981595218051,0.12341607475602502,0.022538743089260398,0.058829113038559346,0.029025065839208313,0.2571428571428571,s2_kp1.177_kd0,,,,,,,,,0.05,0.9,0.0,1.805,1.177,1.0,0.29315249329813775,0.823653162088961,11.364000000000464,True,2,False,0.2662857142857143,negative joint margin,,,,,,,-0.006430400915670376,0.12383644456176461,0.029025065839208313
-0.000798001030265727,0.09862412282980426,0.25596048267299254,0.12399231658697951,0.02073894658085461,0.05541589278490892,0.02689008503251045,0.26857142857142857,-0.005465436527535061,0.09821498759076133,0.2554824528492019,0.12353018672212485,0.021444644158343025,0.05704578243988564,0.02787437941747185,0.25942857142857145,s2_kp1.177_kd0.15,,,,,,,,,0.05,0.9,0.15,1.805,1.177,1.0,0.29292491959169015,0.8254695065684404,11.390000000000473,True,2,False,0.26857142857142857,negative joint margin,,,,,,,-0.005465436527535061,0.12399231658697951,0.02787437941747185
-0.0008446336243563835,0.09872218501524989,0.25640540300540443,0.12413792392752743,0.01968152256387725,0.053393088005377246,0.025657472379059826,0.26857142857142857,-0.004867545409550811,0.09828761344098325,0.25582953161769395,0.12363906788920313,0.020515514279092473,0.05538835849917458,0.026909149914201222,0.26285714285714284,s2_kp1.177_kd0.3,,,,,,,,,0.05,0.9,0.3,1.805,1.177,1.0,0.29278737353459283,0.8266579820262296,11.476000000000502,True,2,False,0.26857142857142857,negative joint margin,,,,,,,-0.004867545409550811,0.12413792392752743,0.026909149914201222
-0.0008639061915478585,0.09881296365209699,0.25680370652748685,0.12427235335247419,0.018770198115745394,0.05151122678172363,0.024592479591874782,0.26971428571428574,-0.004299038813012412,0.09835631024785883,0.25614239926575755,0.12374078020811602,0.01972693001435218,0.05384714207551126,0.02608663108942194,0.264,s2_kp1.177_kd0.45,,,,,,,,,0.05,0.9,0.45,1.805,1.177,1.0,0.2927085667269274,0.8276287886883147,11.578000000000536,True,2,False,0.26971428571428574,negative joint margin,,,,,,,-0.004299038813012412,0.12427235335247419,0.02608663108942194
-0.0008715208779612738,0.09889536456495418,0.2571600825931502,0.12439531851361771,0.01798794810237796,0.049759991731454074,0.023662768726538476,0.272,-0.004131054306544257,0.09841900955630514,0.2564242541863077,0.12383453362829945,0.019063198897097892,0.05241251545438088,0.025377369299827902,0.2674285714285714,s2_kp1.177_kd0.6,,,,,,,,,0.05,0.9,0.6,1.805,1.177,1.0,0.2926540027537673,0.8286618973031183,11.674000000000568,True,2,False,0.272,negative joint margin,,,,,,,-0.004131054306544257,0.12439531851361771,0.025377369299827902
-0.0008685403633563737,0.09896937871178146,0.2574795039878447,0.12450738251525086,0.01731997674013416,0.04812834929329008,0.022843785751572015,0.272,-0.004158055078550049,0.09847553376410266,0.25667897621734675,0.12392050060939866,0.018516699042119153,0.05107575330924078,0.024760538417189247,0.26971428571428574,s2_kp1.177_kd0.75,,,,,,,,,0.05,0.9,0.75,1.805,1.177,1.0,0.2926071194386102,0.8302445707282395,11.754000000000595,True,2,False,0.272,negative joint margin,,,,,,,-0.004158055078550049,0.12450738251525086,0.024760538417189247
-0.0008555342655460763,0.09903506254137814,0.2577679465400368,0.12460907227551751,0.016753337293125267,0.04660718936267532,0.02211765040122801,0.2742857142857143,-0.00417716016201064,0.09852622217793311,0.2569100520216345,0.12399921586325534,0.018084594211052817,0.04982854275632403,0.024220408200209754,0.26971428571428574,s2_kp1.177_kd0.9,,,,,,,,,0.05,0.9,0.9,1.805,1.177,1.0,0.29257270209459574,0.8321176528572827,11.812000000000614,True,2,False,0.2742857142857143,negative joint margin,,,,,,,-0.00417716016201064,0.12460907227551751,0.024220408200209754
-0.0010116826755108832,0.09915850176212633,0.2575818975370288,0.12476219265285154,0.01651918749770811,0.04867925724771324,0.021258707577118525,0.2674285714285714,-0.006871716026350949,0.09885420037989986,0.2574953068125719,0.12446161456352331,0.01676560146667098,0.04478875781134507,0.02141716679148453,0.2571428571428571,s2_kp1.805_kd0,,,,,,,,,0.05,0.9,0.0,1.805,1.805,1.0,0.2929678706526435,0.8351949996852842,11.364000000000464,True,2,False,0.2674285714285714,negative joint margin,,,,,,,-0.006871716026350949,0.12476219265285154,0.02141716679148453
-0.001056044187598193,0.09920367881280144,0.25780581510792455,0.1248314577280571,0.015765524522632617,0.04239999603754944,0.02026804050711172,0.26857142857142857,-0.006847873216608402,0.09887344945862613,0.2576520157654565,0.12449847995030563,0.0161394914228218,0.04059299928396355,0.020677593011569528,0.25942857142857145,s2_kp1.805_kd0.15,,,,,,,,,0.05,0.9,0.15,1.805,1.805,1.0,0.29283850876685824,0.8344120514995459,11.338000000000456,True,2,False,0.26857142857142857,negative joint margin,,,,,,,-0.006847873216608402,0.1248314577280571,0.020677593011569528
-0.0010733597336178846,0.09924929221323753,0.2580294418136939,0.12490037073783812,0.015097313488335722,0.03900976964228044,0.019425027431922134,0.26971428571428574,-0.006828778348417774,0.09889162860220448,0.25780634200431346,0.12453509240694018,0.015594986928525453,0.0398575009799963,0.020061159381290047,0.26285714285714284,s2_kp1.805_kd0.3,,,,,,,,,0.05,0.9,0.3,1.805,1.805,1.0,0.29274335976114396,0.8353629163017792,11.304000000000444,True,2,False,0.26971428571428574,negative joint margin,,,,,,,-0.006828778348417774,0.12490037073783812,0.020061159381290047
-0.0010696701254699903,0.09929458027567964,0.25824596030589075,0.12496781374265707,0.0144972980564619,0.038060075998652805,0.018694489895299895,0.27085714285714285,-0.0068033898898103295,0.09890850541926086,0.25795469807267707,0.12457079532166129,0.015116276674469072,0.03915430820472892,0.019538184550513805,0.2651428571428571,s2_kp1.805_kd0.45,,,,,,,,,0.05,0.9,0.45,1.805,1.805,1.0,0.29266594339495516,0.83423444052724,11.252000000000427,True,2,False,0.27085714285714285,negative joint margin,,,,,,,-0.0068033898898103295,0.12496781374265707,0.019538184550513805
-0.0010520135413809584,0.09933897058530443,0.2584518562162127,0.12503304815611407,0.013956396163700821,0.03714955952061952,0.01805341630420857,0.272,-0.006662735259272523,0.09892973635170321,0.2580954315401288,0.12460772018531853,0.014687874022551114,0.038483254462072986,0.01908482051826214,0.2674285714285714,s2_kp1.805_kd0.6,,,,,,,,,0.05,0.9,0.6,1.805,1.805,1.0,0.29262664305984826,0.8346426637093985,11.256000000000428,True,2,False,0.272,negative joint margin,,,,,,,-0.006662735259272523,0.12503304815611407,0.01908482051826214
-0.0010304340017786018,0.09938204376243567,0.2586457012502764,0.12509565390905777,0.013467401054331012,0.036278859903693624,0.017485162426173234,0.27314285714285713,-0.006240658199731186,0.09895442657121173,0.25822792923242566,0.12464520069705574,0.014297882255760733,0.03784338449539739,0.018684523311342807,0.26971428571428574,s2_kp1.805_kd0.75,,,,,,,,,0.05,0.9,0.75,1.805,1.805,1.0,0.29261763009115377,0.8341870644035598,11.29200000000044,True,2,False,0.27314285714285713,negative joint margin,,,,,,,-0.006240658199731186,0.12509565390905777,0.018684523311342807
-0.0009969889411287625,0.09942322516784113,0.25882713823600134,0.12515524471715012,0.013024761477401293,0.03544756717817951,0.016977343771444543,0.27314285714285713,-0.00582227379063216,0.09898071150374817,0.25835223553555975,0.1246823448706671,0.013943246534966704,0.037233129468537775,0.018328884382944128,0.27085714285714285,s2_kp1.805_kd0.9,,,,,,,,,0.05,0.9,0.9,1.805,1.805,1.0,0.2926311507979524,0.8342816407180749,11.342000000000457,True,2,False,0.27314285714285713,negative joint margin,,,,,,,-0.00582227379063216,0.12515524471715012,0.018328884382944128
-0.001269058442399995,0.09968732029053355,0.25953955613547436,0.1255361134039587,0.011985806212325997,0.04469234734308351,0.01566553674705009,0.26857142857142857,-0.006919934843623743,0.09939877770719537,0.2595399570395077,0.12529301258994496,0.012041326502461851,0.04110487921255633,0.01554036375425438,0.25942857142857145,s2_kp2.77_kd0,,,,,,,,,0.05,0.9,0.0,1.805,2.77,1.0,0.2924919224769029,0.846014790418731,11.480000000000503,True,2,False,0.26857142857142857,negative joint margin,,,,,,,-0.006919934843623743,0.1255361134039587,0.01566553674705009
